1542800
1978700
2344500
1966900
3048800
1271700
2065700
1842000
1004900
1292400
1382900
851200
1428400
1249900
1119300
1773600
1243800
1322800
1153900
1302600
838200
990300
959700
1334400
311042300
1574100
1855300
2850300
1472300
3600500
1781800
3185400
1861300
1993200
1970200
4214600
3184000
2744200
2088500
1827700
22101900
3353600
1790700
1923100
2593300
1102100
1525400
1652600
1802800
1818400
1120400
1729800
1556700
2358100
1875200
1605600
1762400
2604600
2051100
2234900
1367500
2060600
1585300
1043400
1598700
1908700
1189400
1559700
876200
1359000
1777100
1170700
1450600
1561500
1418500
981600
1746500
873600
2320900
1484100
863700
1500500
2018000
889000
828000
1503000
2436900
18406400
1350400
883500
1448600
1947500
1600100
975000
1265300
2076100
1085400
1588000
1011600
1293900
