1700
3200
1500
2100
1200
2000
1900
1200
1900
1500
2100
1400
1400
1100
1400
1300
2100
1500
1100
900
900
900
900
900
1000
700
700
800
1200
1600
2100
1300
2500
2500
1800
1700
2200
2200
2500
1900
1800
2300
2000
1700
2000
1500
2700
2700
1500
1100
1100
700
800
800
700
800
800
800
900
900
800
700
700
800
800
800
800
800
800
700
900
700
800
1000
700
700
600
1400
1700
1000
700
700
800
700
700
1100
800
800
900
700
1800
700
800
1400
800
900
800
800
900
700
