1300
2300
2300
2000
2100
2800
2400
2100
1900
2300
2100
2100
1300
2400
1800
1800
2000
1200
1900
1900
1600
1100
1100
1100
1300
1200
1000
1100
1200
1100
1000
1000
1000
1000
1200
1100
1600
1500
1500
1300
1400
1200
1500
1900
1400
1700
1600
1200
1200
1300
1600
1400
1200
1300
1100
1000
1100
1200
1000
1100
1300
1300
1100
1400
1000
1000
1000
1100
1000
1300
1100
1300
1600
1500
1000
1100
1100
1800
1800
1300
1200
1800
1800
1200
1200
2100
2000
1800
1500
1100
1200
800
1400
1200
1500
1200
1700
900
1800
1500
