1400
2800
2300
1800
3200
2500
1900
1800
1700
2100
2000
1800
1900
1600
2300
2100
2300
1900
1400
1900
1900
1400
1900
1200
1700
2400
1700
1600
1800
1700
1700
2600
7800
1600
1400
2400
1400
1100
1100
1100
1400
1200
1100
1100
1100
1100
900
2100
1500
1700
1800
1800
2400
2100
1500
2000
2400
2200
1600
1300
1500
1600
2100
1200
1200
900
900
800
900
1600
1600
1200
1500
1200
1400
1300
1100
1000
1100
1000
1100
900
1000
1300
1700
3500
2300
3200
2100
2300
1800
2500
2100
1500
2400
2400
2600
1800
4600
1800
