1854100
3094500
2251100
2844800
4086700
7022900
8710400
6302700
6916000
7348600
8407200
10990200
10301100
15321800
12868900
14104400
14359300
13488100
15943300
16603600
16281100
16716800
17008100
23947800
19615100
19329400
21208700
21302800
30522900
24204100
35059200
25993600
31540400
27444400
26429500
27749400
29315600
35113100
31168300
33034300
32529200
34285300
33146800
38728400
36402700
38671900
36240700
37876200
45962200
40690300
38596000
40155500
40007300
84796700
179921800
43287400
44815200
44671300
49860400
50509000
58844100
47753300
56724400
52117400
50573400
54773900
58964300
52988500
52791500
84802500
57657100
53972400
57258700
64832900
57221800
59438000
117630800
58813700
71966300
73055800
70151900
67020300
70133800
65498000
68040700
70796200
68329800
69597400
79484600
70118900
73554500
77033200
75628200
71147900
77903100
77524800
89558700
84346500
90443900
92325500
